stack,sdma_enabled,pair_label,gcd_a,gcd_b,tier,num_links,run,size_bytes,bandwidth_MBps
eessi,0,routed_07,0,7,routed,0,4,4,12.63
eessi,0,routed_07,0,7,routed,0,4,8,25.88
eessi,0,routed_07,0,7,routed,0,4,16,51.95
eessi,0,routed_07,0,7,routed,0,4,32,103.90
eessi,0,routed_07,0,7,routed,0,4,64,204.33
eessi,0,routed_07,0,7,routed,0,4,128,403.72
eessi,0,routed_07,0,7,routed,0,4,256,795.22
eessi,0,routed_07,0,7,routed,0,4,512,42.86
eessi,0,routed_07,0,7,routed,0,4,1024,109.57
eessi,0,routed_07,0,7,routed,0,4,2048,219.79
eessi,0,routed_07,0,7,routed,0,4,4096,438.78
eessi,0,routed_07,0,7,routed,0,4,8192,859.85
eessi,0,routed_07,0,7,routed,0,4,16384,1686.73
eessi,0,routed_07,0,7,routed,0,4,32768,3211.20
eessi,0,routed_07,0,7,routed,0,4,65536,6002.38
eessi,0,routed_07,0,7,routed,0,4,131072,10905.95
eessi,0,routed_07,0,7,routed,0,4,262144,17854.96
eessi,0,routed_07,0,7,routed,0,4,524288,28914.62
eessi,0,routed_07,0,7,routed,0,4,1048576,39762.28
eessi,0,routed_07,0,7,routed,0,4,2097152,52610.30
eessi,0,routed_07,0,7,routed,0,4,4194304,62144.97
eessi,0,routed_07,0,7,routed,0,4,8388608,66342.44
eessi,0,routed_07,0,7,routed,0,4,16777216,68707.32
eessi,0,routed_07,0,7,routed,0,4,33554432,69886.09
eessi,0,routed_07,0,7,routed,0,4,67108864,70540.23
eessi,0,routed_07,0,7,routed,0,5,1,2.99
eessi,0,routed_07,0,7,routed,0,5,2,6.02
eessi,0,routed_07,0,7,routed,0,5,4,12.82
eessi,0,routed_07,0,7,routed,0,5,8,26.11
eessi,0,routed_07,0,7,routed,0,5,16,52.75
eessi,0,routed_07,0,7,routed,0,5,32,103.22
eessi,0,routed_07,0,7,routed,0,5,64,209.17
eessi,0,routed_07,0,7,routed,0,5,128,389.14
eessi,0,routed_07,0,7,routed,0,5,256,796.49
eessi,0,routed_07,0,7,routed,0,5,512,42.84
eessi,0,routed_07,0,7,routed,0,5,1024,113.09
eessi,0,routed_07,0,7,routed,0,5,2048,225.60
eessi,0,routed_07,0,7,routed,0,5,4096,445.11
eessi,0,routed_07,0,7,routed,0,5,8192,877.69
eessi,0,routed_07,0,7,routed,0,5,16384,1720.88
eessi,0,routed_07,0,7,routed,0,5,32768,3139.13
eessi,0,routed_07,0,7,routed,0,5,65536,5952.34
eessi,0,routed_07,0,7,routed,0,5,131072,10842.31
eessi,0,routed_07,0,7,routed,0,5,262144,17804.79
eessi,0,routed_07,0,7,routed,0,5,524288,28772.27
eessi,0,routed_07,0,7,routed,0,5,1048576,39709.24
eessi,0,routed_07,0,7,routed,0,5,2097152,53021.29
eessi,0,routed_07,0,7,routed,0,5,4194304,62141.77
eessi,0,routed_07,0,7,routed,0,5,8388608,66343.88
