stack,sdma_enabled,pair_label,gcd_a,gcd_b,tier,num_links,run,size_bytes,bandwidth_MBps
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,3,262144,26002.45
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,3,524288,15292.46
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,3,1048576,11359.26
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,3,2097152,10704.55
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,3,4194304,10021.64
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,3,8388608,9762.39
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,3,16777216,10143.48
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,4,1,4.43
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,4,2,8.95
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,4,4,17.57
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,4,8,36.44
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,4,16,72.24
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,4,32,141.08
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,4,64,279.80
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,4,128,603.18
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,4,256,1219.51
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,4,512,2324.38
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,4,1024,4721.44
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,4,2048,8712.12
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,4,4096,13549.62
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,4,8192,17789.32
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,4,16384,20809.63
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,4,32768,25837.46
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,4,65536,30604.46
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,4,131072,33072.82
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,4,262144,26434.24
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,4,524288,15199.45
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,4,1048576,11911.32
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,4,2097152,10479.66
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,4,4194304,9983.88
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,4,8388608,10127.70
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,4,16777216,9804.32
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,5,1,4.40
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,5,2,8.63
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,5,4,16.43
