stack,sdma_enabled,pair_label,gcd_a,gcd_b,tier,num_links,run,size_bytes,bandwidth_MBps
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,5,8388608,10594.43
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,5,16777216,10617.37
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,6,1,4.50
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,6,2,8.90
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,6,4,18.55
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,6,8,36.98
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,6,16,69.81
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,6,32,148.99
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,6,64,298.01
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,6,128,514.12
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,6,256,1157.51
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,6,512,2314.03
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,6,1024,4670.79
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,6,2048,8174.06
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,6,4096,13076.62
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,6,8192,17879.87
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,6,16384,20716.34
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,6,32768,25066.81
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,6,65536,30334.88
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,6,131072,32572.84
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,6,262144,25139.13
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,6,524288,14982.81
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,6,1048576,11379.07
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,6,2097152,10880.77
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,6,4194304,10912.06
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,6,8388608,10614.16
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,6,16777216,10664.70
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,2,1,4.39
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,2,2,8.90
