stack,sdma_enabled,benchmark,num_nodes,num_gcds,run,size_bytes,latency_us
eessi,0,osu_bcast,2,16,6,4,81.60
eessi,0,osu_bcast,2,16,6,8,92.29
eessi,0,osu_bcast,2,16,6,16,92.38
eessi,0,osu_bcast,2,16,6,32,92.32
eessi,0,osu_bcast,2,16,6,64,81.70
eessi,0,osu_bcast,2,16,6,128,82.25
eessi,0,osu_bcast,2,16,6,256,9.57
eessi,0,osu_bcast,2,16,6,512,9.75
eessi,0,osu_bcast,2,16,6,1024,9.95
eessi,0,osu_bcast,2,16,6,2048,10.24
eessi,0,osu_bcast,2,16,6,4096,12.39
eessi,0,osu_bcast,2,16,6,8192,21.35
eessi,0,osu_bcast,2,16,6,16384,22.40
eessi,0,osu_bcast,2,16,6,32768,22.66
eessi,0,osu_bcast,2,16,6,65536,31.64
eessi,0,osu_bcast,2,16,6,131072,63.78
eessi,0,osu_bcast,2,16,6,262144,127.67
eessi,0,osu_bcast,2,16,6,524288,255.27
eessi,0,osu_bcast,2,16,6,1048576,510.31
eessi,0,osu_allgather,2,16,2,1,205.39
eessi,0,osu_allgather,2,16,2,2,204.73
eessi,0,osu_allgather,2,16,2,4,193.99
eessi,0,osu_allgather,2,16,2,8,195.28
eessi,0,osu_allgather,2,16,2,16,136.91
eessi,0,osu_allgather,2,16,2,32,138.04
eessi,0,osu_allgather,2,16,2,64,138.34
eessi,0,osu_allgather,2,16,2,128,138.35
eessi,0,osu_allgather,2,16,2,256,95.33
eessi,0,osu_allgather,2,16,2,512,101.45
eessi,0,osu_allgather,2,16,2,1024,106.77
eessi,0,osu_allgather,2,16,2,2048,108.10
eessi,0,osu_allgather,2,16,2,4096,129.84
eessi,0,osu_allgather,2,16,2,8192,151.57
eessi,0,osu_allgather,2,16,2,16384,202.39
eessi,0,osu_allgather,2,16,2,32768,327.89
eessi,0,osu_allgather,2,16,2,65536,540.25
eessi,0,osu_allgather,2,16,2,131072,1007.07
eessi,0,osu_allgather,2,16,2,262144,1839.13
eessi,0,osu_allgather,2,16,2,524288,3592.68
eessi,0,osu_allgather,2,16,2,1048576,7084.41
eessi,0,osu_allgather,2,16,3,1,201.69
eessi,0,osu_allgather,2,16,3,2,201.12
eessi,0,osu_allgather,2,16,3,4,198.57
eessi,0,osu_allgather,2,16,3,8,198.93
eessi,0,osu_allgather,2,16,3,16,141.46
eessi,0,osu_allgather,2,16,3,32,142.78
eessi,0,osu_allgather,2,16,3,64,143.48
eessi,0,osu_allgather,2,16,3,128,144.58
eessi,0,osu_allgather,2,16,3,256,95.55
eessi,0,osu_allgather,2,16,3,512,102.96
eessi,0,osu_allgather,2,16,3,1024,108.35
eessi,0,osu_allgather,2,16,3,2048,109.11
eessi,0,osu_allgather,2,16,3,4096,131.59
eessi,0,osu_allgather,2,16,3,8192,156.42
eessi,0,osu_allgather,2,16,3,16384,206.48
eessi,0,osu_allgather,2,16,3,32768,319.44
eessi,0,osu_allgather,2,16,3,65536,537.37
eessi,0,osu_allgather,2,16,3,131072,1011.56
eessi,0,osu_allgather,2,16,3,262144,1840.71
eessi,0,osu_allgather,2,16,3,524288,3598.87
eessi,0,osu_allgather,2,16,3,1048576,7131.28
eessi,0,osu_allgather,2,16,4,1,205.91
eessi,0,osu_allgather,2,16,4,2,206.45
eessi,0,osu_allgather,2,16,4,4,194.72
eessi,0,osu_allgather,2,16,4,8,195.47
eessi,0,osu_allgather,2,16,4,16,138.83
eessi,0,osu_allgather,2,16,4,32,140.11
eessi,0,osu_allgather,2,16,4,64,140.10
eessi,0,osu_allgather,2,16,4,128,141.08
eessi,0,osu_allgather,2,16,4,256,96.34
eessi,0,osu_allgather,2,16,4,512,101.99
eessi,0,osu_allgather,2,16,4,1024,108.35
eessi,0,osu_allgather,2,16,4,2048,110.10
eessi,0,osu_allgather,2,16,4,4096,130.54
eessi,0,osu_allgather,2,16,4,8192,157.86
eessi,0,osu_allgather,2,16,4,16384,203.68
eessi,0,osu_allgather,2,16,4,32768,324.56
eessi,0,osu_allgather,2,16,4,65536,531.44
eessi,0,osu_allgather,2,16,4,131072,997.07
eessi,0,osu_allgather,2,16,4,262144,1832.69
eessi,0,osu_allgather,2,16,4,524288,3583.23
eessi,0,osu_allgather,2,16,4,1048576,7082.35
eessi,0,osu_allgather,2,16,5,1,177.41
eessi,0,osu_allgather,2,16,5,2,176.66
eessi,0,osu_allgather,2,16,5,4,171.98
eessi,0,osu_allgather,2,16,5,8,172.34
eessi,0,osu_allgather,2,16,5,16,117.65
eessi,0,osu_allgather,2,16,5,32,120.14
eessi,0,osu_allgather,2,16,5,64,120.97
eessi,0,osu_allgather,2,16,5,128,121.70
eessi,0,osu_allgather,2,16,5,256,95.70
eessi,0,osu_allgather,2,16,5,512,102.03
eessi,0,osu_allgather,2,16,5,1024,108.72
eessi,0,osu_allgather,2,16,5,2048,109.34
eessi,0,osu_allgather,2,16,5,4096,130.23
eessi,0,osu_allgather,2,16,5,8192,155.14
eessi,0,osu_allgather,2,16,5,16384,202.30
eessi,0,osu_allgather,2,16,5,32768,321.26
eessi,0,osu_allgather,2,16,5,65536,487.63
eessi,0,osu_allgather,2,16,5,131072,1012.66
eessi,0,osu_allgather,2,16,5,262144,1834.19
eessi,0,osu_allgather,2,16,5,524288,3576.44
eessi,0,osu_allgather,2,16,5,1048576,7107.10
eessi,0,osu_allgather,2,16,6,1,195.78
eessi,0,osu_allgather,2,16,6,2,195.41
eessi,0,osu_allgather,2,16,6,4,207.74
eessi,0,osu_allgather,2,16,6,8,208.76
eessi,0,osu_allgather,2,16,6,16,137.22
eessi,0,osu_allgather,2,16,6,32,138.53
eessi,0,osu_allgather,2,16,6,64,137.88
eessi,0,osu_allgather,2,16,6,128,138.99
eessi,0,osu_allgather,2,16,6,256,91.92
eessi,0,osu_allgather,2,16,6,512,99.69
eessi,0,osu_allgather,2,16,6,1024,104.65
eessi,0,osu_allgather,2,16,6,2048,106.53
eessi,0,osu_allgather,2,16,6,4096,127.42
eessi,0,osu_allgather,2,16,6,8192,153.56
eessi,0,osu_allgather,2,16,6,16384,193.13
eessi,0,osu_allgather,2,16,6,32768,315.34
eessi,0,osu_allgather,2,16,6,65536,542.35
eessi,0,osu_allgather,2,16,6,131072,1010.09
eessi,0,osu_allgather,2,16,6,262144,1834.26
eessi,0,osu_allgather,2,16,6,524288,3587.53
eessi,0,osu_allgather,2,16,6,1048576,7109.56
