stack,sdma_enabled,pair_label,node_a,node_b,gcd_a,gcd_b,hop_class,nic_class,run,size_bytes,latency_us
native,0,inter_GCD2_GCD2,nid007975,nid007976,2,2,inter_node,nic_via_xgmi,3,512,3.61
native,0,inter_GCD2_GCD2,nid007975,nid007976,2,2,inter_node,nic_via_xgmi,3,1024,3.54
native,0,inter_GCD2_GCD2,nid007975,nid007976,2,2,inter_node,nic_via_xgmi,3,2048,3.68
native,0,inter_GCD2_GCD2,nid007975,nid007976,2,2,inter_node,nic_via_xgmi,3,4096,3.75
native,0,inter_GCD2_GCD2,nid007975,nid007976,2,2,inter_node,nic_via_xgmi,3,8192,4.19
native,0,inter_GCD2_GCD2,nid007975,nid007976,2,2,inter_node,nic_via_xgmi,3,16384,4.70
native,0,inter_GCD2_GCD2,nid007975,nid007976,2,2,inter_node,nic_via_xgmi,3,32768,8.39
native,0,inter_GCD2_GCD2,nid007975,nid007976,2,2,inter_node,nic_via_xgmi,3,65536,9.79
native,0,inter_GCD2_GCD2,nid007975,nid007976,2,2,inter_node,nic_via_xgmi,3,131072,12.49
native,0,inter_GCD2_GCD2,nid007975,nid007976,2,2,inter_node,nic_via_xgmi,3,262144,17.89
native,0,inter_GCD2_GCD2,nid007975,nid007976,2,2,inter_node,nic_via_xgmi,3,524288,28.70
native,0,inter_GCD2_GCD2,nid007975,nid007976,2,2,inter_node,nic_via_xgmi,3,1048576,50.34
native,0,inter_GCD2_GCD2,nid007975,nid007976,2,2,inter_node,nic_via_xgmi,3,2097152,93.46
native,0,inter_GCD2_GCD2,nid007975,nid007976,2,2,inter_node,nic_via_xgmi,3,4194304,179.92
native,0,inter_GCD2_GCD2,nid007975,nid007976,2,2,inter_node,nic_via_xgmi,4,1,2.55
native,0,inter_GCD2_GCD2,nid007975,nid007976,2,2,inter_node,nic_via_xgmi,4,2,2.57
native,0,inter_GCD2_GCD2,nid007975,nid007976,2,2,inter_node,nic_via_xgmi,4,4,2.59
native,0,inter_GCD2_GCD2,nid007975,nid007976,2,2,inter_node,nic_via_xgmi,4,8,2.55
native,0,inter_GCD2_GCD2,nid007975,nid007976,2,2,inter_node,nic_via_xgmi,4,16,2.55
native,0,inter_GCD2_GCD2,nid007975,nid007976,2,2,inter_node,nic_via_xgmi,4,32,2.60
native,0,inter_GCD2_GCD2,nid007975,nid007976,2,2,inter_node,nic_via_xgmi,4,64,2.58
native,0,inter_GCD2_GCD2,nid007975,nid007976,2,2,inter_node,nic_via_xgmi,4,128,3.10
native,0,inter_GCD2_GCD2,nid007975,nid007976,2,2,inter_node,nic_via_xgmi,4,256,7.05
native,0,inter_GCD2_GCD2,nid007975,nid007976,2,2,inter_node,nic_via_xgmi,4,512,3.51
native,0,inter_GCD2_GCD2,nid007975,nid007976,2,2,inter_node,nic_via_xgmi,4,1024,3.87
native,0,inter_GCD2_GCD2,nid007975,nid007976,2,2,inter_node,nic_via_xgmi,4,2048,3.68
native,0,inter_GCD2_GCD2,nid007975,nid007976,2,2,inter_node,nic_via_xgmi,4,4096,3.74
native,0,inter_GCD2_GCD2,nid007975,nid007976,2,2,inter_node,nic_via_xgmi,4,8192,4.19
native,0,inter_GCD2_GCD2,nid007975,nid007976,2,2,inter_node,nic_via_xgmi,4,16384,4.69
native,0,inter_GCD2_GCD2,nid007975,nid007976,2,2,inter_node,nic_via_xgmi,4,32768,8.47
native,0,inter_GCD2_GCD2,nid007975,nid007976,2,2,inter_node,nic_via_xgmi,4,65536,9.73
native,0,inter_GCD2_GCD2,nid007975,nid007976,2,2,inter_node,nic_via_xgmi,4,131072,12.48
native,0,inter_GCD2_GCD2,nid007975,nid007976,2,2,inter_node,nic_via_xgmi,4,262144,17.85
native,0,inter_GCD2_GCD2,nid007975,nid007976,2,2,inter_node,nic_via_xgmi,4,524288,28.70
native,0,inter_GCD2_GCD2,nid007975,nid007976,2,2,inter_node,nic_via_xgmi,4,1048576,50.31
native,0,inter_GCD2_GCD2,nid007975,nid007976,2,2,inter_node,nic_via_xgmi,4,2097152,93.45
native,0,inter_GCD2_GCD2,nid007975,nid007976,2,2,inter_node,nic_via_xgmi,4,4194304,179.85
native,0,inter_GCD2_GCD2,nid007975,nid007976,2,2,inter_node,nic_via_xgmi,5,1,2.55
native,0,inter_GCD2_GCD2,nid007975,nid007976,2,2,inter_node,nic_via_xgmi,5,2,2.53
native,0,inter_GCD2_GCD2,nid007975,nid007976,2,2,inter_node,nic_via_xgmi,5,4,2.59
native,0,inter_GCD2_GCD2,nid007975,nid007976,2,2,inter_node,nic_via_xgmi,5,8,2.56
native,0,inter_GCD2_GCD2,nid007975,nid007976,2,2,inter_node,nic_via_xgmi,5,16,2.53
native,0,inter_GCD2_GCD2,nid007975,nid007976,2,2,inter_node,nic_via_xgmi,5,32,2.57
native,0,inter_GCD2_GCD2,nid007975,nid007976,2,2,inter_node,nic_via_xgmi,5,64,2.54
native,0,inter_GCD2_GCD2,nid007975,nid007976,2,2,inter_node,nic_via_xgmi,5,128,3.09
native,0,inter_GCD2_GCD2,nid007975,nid007976,2,2,inter_node,nic_via_xgmi,5,256,3.39
native,0,inter_GCD2_GCD2,nid007975,nid007976,2,2,inter_node,nic_via_xgmi,5,512,3.42
