stack,sdma_enabled,pair_label,node_a,node_b,gcd_a,gcd_b,hop_class,nic_class,run,size_bytes,latency_us
eessi,0,inter_GCD2_GCD2,nid005023,nid005024,2,2,inter_node,nic_via_xgmi,4,256,3.26
eessi,0,inter_GCD2_GCD2,nid005023,nid005024,2,2,inter_node,nic_via_xgmi,4,512,3.52
eessi,0,inter_GCD2_GCD2,nid005023,nid005024,2,2,inter_node,nic_via_xgmi,4,1024,3.55
eessi,0,inter_GCD2_GCD2,nid005023,nid005024,2,2,inter_node,nic_via_xgmi,4,2048,3.76
eessi,0,inter_GCD2_GCD2,nid005023,nid005024,2,2,inter_node,nic_via_xgmi,4,4096,3.68
eessi,0,inter_GCD2_GCD2,nid005023,nid005024,2,2,inter_node,nic_via_xgmi,4,8192,7.12
eessi,0,inter_GCD2_GCD2,nid005023,nid005024,2,2,inter_node,nic_via_xgmi,4,16384,7.53
eessi,0,inter_GCD2_GCD2,nid005023,nid005024,2,2,inter_node,nic_via_xgmi,4,32768,8.30
eessi,0,inter_GCD2_GCD2,nid005023,nid005024,2,2,inter_node,nic_via_xgmi,4,65536,9.65
eessi,0,inter_GCD2_GCD2,nid005023,nid005024,2,2,inter_node,nic_via_xgmi,4,131072,12.49
eessi,0,inter_GCD2_GCD2,nid005023,nid005024,2,2,inter_node,nic_via_xgmi,4,262144,17.79
eessi,0,inter_GCD2_GCD2,nid005023,nid005024,2,2,inter_node,nic_via_xgmi,4,524288,28.61
eessi,0,inter_GCD2_GCD2,nid005023,nid005024,2,2,inter_node,nic_via_xgmi,4,1048576,50.26
eessi,0,inter_GCD2_GCD2,nid005023,nid005024,2,2,inter_node,nic_via_xgmi,4,2097152,93.32
eessi,0,inter_GCD2_GCD2,nid005023,nid005024,2,2,inter_node,nic_via_xgmi,4,4194304,179.74
eessi,0,inter_GCD2_GCD2,nid005023,nid005024,2,2,inter_node,nic_via_xgmi,5,1,3.29
eessi,0,inter_GCD2_GCD2,nid005023,nid005024,2,2,inter_node,nic_via_xgmi,5,2,3.31
eessi,0,inter_GCD2_GCD2,nid005023,nid005024,2,2,inter_node,nic_via_xgmi,5,4,3.29
eessi,0,inter_GCD2_GCD2,nid005023,nid005024,2,2,inter_node,nic_via_xgmi,5,8,3.28
eessi,0,inter_GCD2_GCD2,nid005023,nid005024,2,2,inter_node,nic_via_xgmi,5,16,3.28
eessi,0,inter_GCD2_GCD2,nid005023,nid005024,2,2,inter_node,nic_via_xgmi,5,32,3.28
eessi,0,inter_GCD2_GCD2,nid005023,nid005024,2,2,inter_node,nic_via_xgmi,5,64,3.30
eessi,0,inter_GCD2_GCD2,nid005023,nid005024,2,2,inter_node,nic_via_xgmi,5,128,3.31
eessi,0,inter_GCD2_GCD2,nid005023,nid005024,2,2,inter_node,nic_via_xgmi,5,256,3.39
eessi,0,inter_GCD2_GCD2,nid005023,nid005024,2,2,inter_node,nic_via_xgmi,5,512,3.43
eessi,0,inter_GCD2_GCD2,nid005023,nid005024,2,2,inter_node,nic_via_xgmi,5,1024,3.71
eessi,0,inter_GCD2_GCD2,nid005023,nid005024,2,2,inter_node,nic_via_xgmi,5,2048,3.71
eessi,0,inter_GCD2_GCD2,nid005023,nid005024,2,2,inter_node,nic_via_xgmi,5,4096,3.66
eessi,0,inter_GCD2_GCD2,nid005023,nid005024,2,2,inter_node,nic_via_xgmi,5,8192,7.12
eessi,0,inter_GCD2_GCD2,nid005023,nid005024,2,2,inter_node,nic_via_xgmi,5,16384,7.55
eessi,0,inter_GCD2_GCD2,nid005023,nid005024,2,2,inter_node,nic_via_xgmi,5,32768,8.40
eessi,0,inter_GCD2_GCD2,nid005023,nid005024,2,2,inter_node,nic_via_xgmi,5,65536,9.67
eessi,0,inter_GCD2_GCD2,nid005023,nid005024,2,2,inter_node,nic_via_xgmi,5,131072,16.49
eessi,0,inter_GCD2_GCD2,nid005023,nid005024,2,2,inter_node,nic_via_xgmi,5,262144,17.79
eessi,0,inter_GCD2_GCD2,nid005023,nid005024,2,2,inter_node,nic_via_xgmi,5,524288,28.77
eessi,0,inter_GCD2_GCD2,nid005023,nid005024,2,2,inter_node,nic_via_xgmi,5,1048576,50.21
eessi,0,inter_GCD2_GCD2,nid005023,nid005024,2,2,inter_node,nic_via_xgmi,5,2097152,93.33
eessi,0,inter_GCD2_GCD2,nid005023,nid005024,2,2,inter_node,nic_via_xgmi,5,4194304,179.74
eessi,0,inter_GCD2_GCD2,nid005023,nid005024,2,2,inter_node,nic_via_xgmi,6,1,3.29
eessi,0,inter_GCD2_GCD2,nid005023,nid005024,2,2,inter_node,nic_via_xgmi,6,2,3.31
eessi,0,inter_GCD2_GCD2,nid005023,nid005024,2,2,inter_node,nic_via_xgmi,6,4,3.29
eessi,0,inter_GCD2_GCD2,nid005023,nid005024,2,2,inter_node,nic_via_xgmi,6,8,3.30
eessi,0,inter_GCD2_GCD2,nid005023,nid005024,2,2,inter_node,nic_via_xgmi,6,16,3.30
eessi,0,inter_GCD2_GCD2,nid005023,nid005024,2,2,inter_node,nic_via_xgmi,6,32,3.29
eessi,0,inter_GCD2_GCD2,nid005023,nid005024,2,2,inter_node,nic_via_xgmi,6,64,3.31
eessi,0,inter_GCD2_GCD2,nid005023,nid005024,2,2,inter_node,nic_via_xgmi,6,128,3.32
eessi,0,inter_GCD2_GCD2,nid005023,nid005024,2,2,inter_node,nic_via_xgmi,6,256,3.36
eessi,0,inter_GCD2_GCD2,nid005023,nid005024,2,2,inter_node,nic_via_xgmi,6,512,3.46
eessi,0,inter_GCD2_GCD2,nid005023,nid005024,2,2,inter_node,nic_via_xgmi,6,1024,3.52
eessi,0,inter_GCD2_GCD2,nid005023,nid005024,2,2,inter_node,nic_via_xgmi,6,2048,3.62
eessi,0,inter_GCD2_GCD2,nid005023,nid005024,2,2,inter_node,nic_via_xgmi,6,4096,3.67
eessi,0,inter_GCD2_GCD2,nid005023,nid005024,2,2,inter_node,nic_via_xgmi,6,8192,7.20
eessi,0,inter_GCD2_GCD2,nid005023,nid005024,2,2,inter_node,nic_via_xgmi,6,16384,7.56
eessi,0,inter_GCD2_GCD2,nid005023,nid005024,2,2,inter_node,nic_via_xgmi,6,32768,8.39
eessi,0,inter_GCD2_GCD2,nid005023,nid005024,2,2,inter_node,nic_via_xgmi,6,65536,9.70
eessi,0,inter_GCD2_GCD2,nid005023,nid005024,2,2,inter_node,nic_via_xgmi,6,131072,20.13
eessi,0,inter_GCD2_GCD2,nid005023,nid005024,2,2,inter_node,nic_via_xgmi,6,262144,17.80
eessi,0,inter_GCD2_GCD2,nid005023,nid005024,2,2,inter_node,nic_via_xgmi,6,524288,28.64
eessi,0,inter_GCD2_GCD2,nid005023,nid005024,2,2,inter_node,nic_via_xgmi,6,1048576,50.24
eessi,0,inter_GCD2_GCD2,nid005023,nid005024,2,2,inter_node,nic_via_xgmi,6,2097152,93.35
eessi,0,inter_GCD2_GCD2,nid005023,nid005024,2,2,inter_node,nic_via_xgmi,6,4194304,179.68
eessi,0,inter_GCD4_GCD4,nid005023,nid005024,4,4,inter_node,nic_via_xgmi,2,1,2.92
eessi,0,inter_GCD4_GCD4,nid005023,nid005024,4,4,inter_node,nic_via_xgmi,2,2,2.96
eessi,0,inter_GCD4_GCD4,nid005023,nid005024,4,4,inter_node,nic_via_xgmi,2,4,2.92
eessi,0,inter_GCD4_GCD4,nid005023,nid005024,4,4,inter_node,nic_via_xgmi,2,8,2.93
eessi,0,inter_GCD4_GCD4,nid005023,nid005024,4,4,inter_node,nic_via_xgmi,2,16,2.95
eessi,0,inter_GCD4_GCD4,nid005023,nid005024,4,4,inter_node,nic_via_xgmi,2,32,2.93
eessi,0,inter_GCD4_GCD4,nid005023,nid005024,4,4,inter_node,nic_via_xgmi,2,64,2.96
