stack,sdma_enabled,pair_label,node_a,node_b,gcd_a,gcd_b,hop_class,nic_class,run,size_bytes,bandwidth_MBps
native,0,inter_GCD4_GCD4,nid007968,nid007969,4,4,inter_node,nic_via_xgmi,2,32768,26906.07
native,0,inter_GCD4_GCD4,nid007968,nid007969,4,4,inter_node,nic_via_xgmi,2,65536,35692.33
native,0,inter_GCD4_GCD4,nid007968,nid007969,4,4,inter_node,nic_via_xgmi,2,131072,39613.18
native,0,inter_GCD4_GCD4,nid007968,nid007969,4,4,inter_node,nic_via_xgmi,2,262144,40211.92
native,0,inter_GCD4_GCD4,nid007968,nid007969,4,4,inter_node,nic_via_xgmi,2,524288,41745.75
native,0,inter_GCD4_GCD4,nid007968,nid007969,4,4,inter_node,nic_via_xgmi,2,1048576,42326.49
native,0,inter_GCD4_GCD4,nid007968,nid007969,4,4,inter_node,nic_via_xgmi,3,1,1.57
native,0,inter_GCD4_GCD4,nid007968,nid007969,4,4,inter_node,nic_via_xgmi,3,2,3.17
native,0,inter_GCD4_GCD4,nid007968,nid007969,4,4,inter_node,nic_via_xgmi,3,4,6.34
native,0,inter_GCD4_GCD4,nid007968,nid007969,4,4,inter_node,nic_via_xgmi,3,8,12.68
native,0,inter_GCD4_GCD4,nid007968,nid007969,4,4,inter_node,nic_via_xgmi,3,16,25.41
native,0,inter_GCD4_GCD4,nid007968,nid007969,4,4,inter_node,nic_via_xgmi,3,32,50.93
native,0,inter_GCD4_GCD4,nid007968,nid007969,4,4,inter_node,nic_via_xgmi,3,64,101.71
native,0,inter_GCD4_GCD4,nid007968,nid007969,4,4,inter_node,nic_via_xgmi,3,128,202.89
native,0,inter_GCD4_GCD4,nid007968,nid007969,4,4,inter_node,nic_via_xgmi,3,256,399.34
native,0,inter_GCD4_GCD4,nid007968,nid007969,4,4,inter_node,nic_via_xgmi,3,512,798.21
native,0,inter_GCD4_GCD4,nid007968,nid007969,4,4,inter_node,nic_via_xgmi,3,1024,1597.71
native,0,inter_GCD4_GCD4,nid007968,nid007969,4,4,inter_node,nic_via_xgmi,3,2048,3196.10
native,0,inter_GCD4_GCD4,nid007968,nid007969,4,4,inter_node,nic_via_xgmi,3,4096,6386.82
native,0,inter_GCD4_GCD4,nid007968,nid007969,4,4,inter_node,nic_via_xgmi,3,8192,13173.27
native,0,inter_GCD4_GCD4,nid007968,nid007969,4,4,inter_node,nic_via_xgmi,3,16384,23056.48
native,0,inter_GCD4_GCD4,nid007968,nid007969,4,4,inter_node,nic_via_xgmi,3,32768,27474.57
