
################################################################
# intra_pkg_OAM0   GCD(0,1)   tier=intra_pkg   num_links=4
# Hypothesis: intra-package, 4 links, ~100 GB/s uni
################################################################
  [run 1] warm-up — output discarded
  [run 2] recording

# OSU MPI-ROCM Bi-Directional Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
4096                 3452.92
8192                 2895.55
16384                5483.76
32768               10137.35
65536               17693.94
131072              28430.29
262144              40643.65
524288              51536.99
1048576             59123.84
2097152             63521.03
4194304             65270.32
  [run 5] recording

# OSU MPI-ROCM Bi-Directional Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       4.58
2                       9.12
4                      18.26
8                      35.37
16                     72.87
32                    140.12
64                    274.76
128                   528.72
256                   526.46
512                   940.78
1024                  888.63
2048                 1763.15
4096                 3473.84
8192                 2894.22
16384                5494.46
32768               10125.48
65536               17711.95
131072              28457.92
262144              40641.56
524288              51544.73
1048576             59130.59
2097152             63566.54
4194304             65300.86
  [run 6] recording

# OSU MPI-ROCM Bi-Directional Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       4.63
2                       9.15
4                      18.25
8                      36.59
16                     73.40
32                    143.00
64                    277.01
128                   531.67
256                   520.84
512                   941.68
1024                  873.61
2048                 1727.66
4096                 3419.16
8192                 2863.62
16384                5402.50
32768               10129.82
65536               17735.07
131072              28512.13
262144              40736.28
524288              51646.55
1048576             59239.78
2097152             63585.34
4194304             65330.14

################################################################
# inter_pkg_1link_46   GCD(4,6)   tier=inter_pkg_1link   num_links=1
# Hypothesis: inter-package, 1 link, ~35 GB/s uni
################################################################
  [run 1] warm-up — output discarded
  [run 2] recording

# OSU MPI-ROCM Bi-Directional Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       4.61
2                       9.09
4                      18.14
8                      36.33
16                     72.52
32                    140.38
64                    272.08
128                   528.32
256                   525.88
512                   938.86
1024                  889.06
2048                 1762.86
4096                 3458.88
8192                 2819.53
16384                5393.68
32768               10127.79
65536               17575.36
131072              28207.64
262144              40028.75
524288              50504.31
1048576             58598.52
2097152             63337.69
4194304             65234.35
  [run 3] recording

# OSU MPI-ROCM Bi-Directional Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       4.71
2                       9.01
4                      18.84
8                      37.54
16                     75.14
32                    145.49
64                    283.46
128                   549.07
256                   526.33
512                   968.12
1024                  892.22
2048                 1774.05
4096                 3499.52
8192                 2853.43
16384                5431.20
32768               10167.37
65536               17658.67
131072              28347.85
262144              40552.11
524288              50834.61
1048576             58702.03
2097152             63468.57
4194304             65235.77
  [run 4] recording

# OSU MPI-ROCM Bi-Directional Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       4.57
2                       9.14
4                      18.17
8                      36.45
16                     73.00
32                    139.98
64                    274.29
128                   532.05
256                   529.06
512                   940.24
1024                  869.64
2048                 1737.14
4096                 3406.06
8192                 2835.80
16384                5387.20
32768               10122.68
65536               17618.05
131072              28112.17
262144              40222.68
524288              50745.04
1048576             58679.22
2097152             63318.74
4194304             65295.69
  [run 5] recording

# OSU MPI-ROCM Bi-Directional Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       4.60
2                       9.17
4                      18.16
8                      36.48
16                     73.08
32                    141.99
64                    274.08
128                   526.64
256                   521.87
512                   935.25
1024                  863.86
2048                 1713.98
4096                 3389.24
8192                 2831.13
16384                5409.17
32768               10112.60
65536               17657.29
131072              28342.85
262144              40607.05
524288              50876.62
1048576             58718.59
2097152             63362.21
4194304             65192.22
  [run 6] recording

# OSU MPI-ROCM Bi-Directional Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       4.60
2                       9.15
4                      18.26
8                      36.64
16                     73.29
32                    142.07
64                    274.07
128                   532.66
256                   532.32
512                   951.10
1024                  880.02
2048                 1745.55
4096                 3431.33
8192                 2840.28
16384                5409.57
32768               10131.45
65536               17640.89
131072              28203.20
262144              40508.73
524288              50666.64
1048576             58622.02
2097152             63352.34
4194304             65230.98

################################################################
# inter_pkg_1link_57   GCD(5,7)   tier=inter_pkg_1link   num_links=1
# Hypothesis: inter-package, 1 link, ~35 GB/s uni
################################################################
  [run 1] warm-up — output discarded
  [run 2] recording

# OSU MPI-ROCM Bi-Directional Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       4.60
2                       9.17
4                      18.26
8                      36.57
16                     73.03
32                    141.82
64                    275.17
128                   529.83
256                   513.51
512                   905.72
1024                  881.17
2048                 1743.81
4096                 3431.01
8192                 2870.37
16384                5410.26
32768               10107.41
65536               17669.91
131072              28433.24
262144              40670.78
524288              51525.85
1048576             59115.69
2097152             63508.10
4194304             65221.44
  [run 3] recording

# OSU MPI-ROCM Bi-Directional Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       4.80
2                       9.44
4                      18.86
8                      37.79
16                     75.86
32                    145.82
64                    285.69
128                   543.94
256                   539.04
512                   971.53
1024                  897.05
2048                 1780.93
4096                 3506.14
8192                 2887.18
16384                5401.71
32768               10128.03
65536               17666.01
131072              28448.19
262144              40792.84
524288              51214.54
1048576             58872.98
2097152             63357.68
4194304             65202.08
  [run 4] recording

# OSU MPI-ROCM Bi-Directional Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       4.69
2                       9.22
4                      18.38
8                      36.60
16                     73.13
32                    141.13
64                    273.28
128                   528.31
256                   530.34
512                   950.53
1024                  899.64
2048                 1786.12
4096                 3506.95
8192                 2857.12
16384                5407.80
32768               10124.16
65536               17712.38
131072              28411.41
262144              40733.97
524288              51568.71
1048576             59080.57
2097152             63399.96
4194304             65194.27
  [run 5] recording

# OSU MPI-ROCM Bi-Directional Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       4.63
2                       9.15
4                      18.24
8                      36.56
16                     73.11
32                    141.49
64                    273.12
128                   527.63
256                   529.98
512                   944.12
1024                  898.49
2048                 1782.05
4096                 3502.74
8192                 2866.92
16384                5410.68
32768               10147.15
65536               17706.64
131072              28510.41
262144              40762.48
524288              51582.80
1048576             59031.91
2097152             63503.07
4194304             65242.33
  [run 6] recording

# OSU MPI-ROCM Bi-Directional Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       4.60
2                       9.13
4                      18.25
8                      36.59
16                     72.80
32                    140.81
64                    272.91
128                   520.94
256                   509.03
512                   916.72
1024                  881.83
2048                 1754.77
4096                 3393.94
8192                 2858.47
16384                5401.32
32768               10145.80
65536               17681.52
131072              28494.45
262144              40689.31
524288              51260.69
1048576             59236.66
2097152             63658.48
4194304             65287.62

################################################################
# routed_07   GCD(0,7)   tier=routed   num_links=0
# Hypothesis: no direct link, routed via 2-link path
################################################################
  [run 1] warm-up — output discarded
  [run 2] recording

# OSU MPI-ROCM Bi-Directional Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       4.65
2                       9.18
4                      18.26
8                      36.77
16                     73.34
32                    141.55
64                    273.96
128                   529.21
256                   530.50
512                   948.56
1024                  894.01
2048                 1770.70
4096                 3480.85
8192                 2872.98
16384                5472.45
32768               10529.72
65536               18780.76
131072              31768.69
262144              48365.28
524288              65971.62
1048576             79903.77
2097152             89536.39
4194304             95437.62
  [run 3] recording

# OSU MPI-ROCM Bi-Directional Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       4.74
2                       9.46
4                      18.95
8                      37.70
16                     75.67
32                    146.31
64                    280.83
128                   540.99
256                   529.46
512                   969.26
1024                  903.63
2048                 1795.95
4096                 3530.54
8192                 2840.57
16384                5457.97
32768               10418.07
65536               18470.24
131072              31308.98
262144              48246.34
524288              65650.78
1048576             79822.14
2097152             89494.53
4194304             95439.02
  [run 4] recording

# OSU MPI-ROCM Bi-Directional Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       4.65
2                       9.11
4                      18.34
8                      36.77
16                     72.88
32                    141.39
64                    272.56
128                   530.53
256                   530.53
512                   950.60
1024                  894.56
2048                 1775.58
4096                 3491.59
8192                 2874.13
16384                5480.24
32768               10527.77
65536               18855.25
131072              32017.40
262144              48951.91
524288              66353.35
1048576             80348.07
2097152             89870.69
4194304             95617.51
  [run 5] recording

# OSU MPI-ROCM Bi-Directional Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       4.58
2                       9.16
4                      18.28
8                      36.75
16                     73.39
32                    141.03
64                    275.66
128                   526.15
256                   525.92
512                   935.26
1024                  899.53
2048                 1781.63
4096                 3513.81
8192                 2873.95
16384                5473.13
32768               10532.29
65536               18760.32
131072              31803.26
262144              48383.76
524288              66032.80
1048576             79979.36
2097152             89646.15
4194304             95505.40
  [run 6] recording

# OSU MPI-ROCM Bi-Directional Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       4.65
2                       9.18
4                      18.44
8                      36.85
16                     73.67
32                    141.91
64                    277.50
128                   532.54
256                   530.08
512                   947.30
1024                  893.79
2048                 1771.39
4096                 3502.82
8192                 2864.79
16384                5465.79
32768               10507.14
65536               18726.73
131072              31812.71
262144              48563.66
524288              66092.57
1048576             79995.35
2097152             89645.26
4194304             95478.45

################################################################
# routed_16   GCD(1,6)   tier=routed   num_links=0
# Hypothesis: no direct link, routed via 2-link path
################################################################
  [run 1] warm-up — output discarded
  [run 2] recording

# OSU MPI-ROCM Bi-Directional Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       4.57
2                       9.12
4                      18.21
8                      36.63
16                     72.77
32                    141.55
64                    273.98
128                   531.75
256                   520.88
512                   934.05
1024                  886.49
2048                 1753.95
4096                 3458.54
8192                 2821.27
16384                5413.27
32768               10374.93
65536               18459.36
131072              30829.95
262144              47402.78
524288              64975.72
1048576             79338.55
2097152             89097.83
4194304             95296.10
  [run 3] recording

# OSU MPI-ROCM Bi-Directional Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       4.66
2                       9.18
4                      18.33
8                      36.69
16                     73.44
32                    142.18
64                    277.71
128                   528.25
256                   532.01
512                   951.95
1024                  896.64
2048                 1779.70
4096                 3494.34
8192                 2842.56
16384                5444.87
32768               10438.63
65536               18520.02
131072              31309.13
262144              48048.79
524288              65601.10
1048576             79692.78
2097152             89311.70
4194304             95283.35
  [run 4] recording

# OSU MPI-ROCM Bi-Directional Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       4.77
2                       9.48
4                      18.99
8                      37.93
16                     75.47
32                    145.23
64                    284.52
128                   545.82
256                   530.79
512                   946.72
1024                  885.17
2048                 1755.17
4096                 3434.31
8192                 2838.64
16384                5411.07
32768               10415.07
65536               18539.79
131072              31208.59
262144              48118.72
524288              65652.26
1048576             79734.78
2097152             89534.06
4194304             95466.48
  [run 5] recording

# OSU MPI-ROCM Bi-Directional Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       4.56
2                       9.08
4                      18.26
8                      36.40
16                     72.48
32                    139.24
64                    272.48
128                   516.86
256                   521.95
512                   923.08
1024                  888.81
2048                 1770.14
4096                 3466.43
8192                 2849.99
16384                5463.82
32768               10425.60
65536               18560.34
131072              31362.85
262144              48185.12
524288              65688.87
1048576             79837.93
2097152             89534.16
4194304             95460.37
  [run 6] recording

# OSU MPI-ROCM Bi-Directional Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       4.53
2                       8.95
4                      17.95
8                      35.90
16                     71.85
32                    141.24
64                    274.09
128                   535.34
256                   524.94
512                   941.82
1024                  896.90
2048                 1785.17
4096                 3505.90
8192                 2844.73
16384                5441.00
32768               10416.28
65536               18544.35
131072              31289.33
262144              48032.14
524288              65667.26
1048576             79865.21
2097152             89548.55
4194304             95483.73

################################################################
# routed_03   GCD(0,3)   tier=routed   num_links=0
# Hypothesis: no direct link, routed via 1-link path
################################################################
  [run 1] warm-up — output discarded
  [run 2] recording

# OSU MPI-ROCM Bi-Directional Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       4.64
2                       9.19
4                      18.35
8                      36.75
16                     73.36
32                    142.31
64                    276.50
128                   532.07
256                   532.54
512                   956.90
1024                  887.30
2048                 1763.36
4096                 3475.77
8192                 2841.36
16384                5376.27
32768               10056.83
65536               17617.48
131072              28477.19
262144              40937.40
524288              52163.11
1048576             60162.83
2097152             65038.56
4194304             67036.28
  [run 3] recording

# OSU MPI-ROCM Bi-Directional Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       4.59
2                       9.15
4                      18.32
8                      36.53
16                     73.19
32                    141.02
64                    274.48
128                   523.84
256                   531.07
512                   957.16
1024                  903.99
2048                 1793.23
4096                 3519.85
8192                 2789.47
16384                5285.24
32768                9904.20
65536               17408.68
131072              28156.06
262144              40676.63
524288              52086.44
1048576             60261.91
2097152             65099.40
4194304             66985.26
  [run 4] recording

# OSU MPI-ROCM Bi-Directional Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       4.62
2                       9.16
4                      18.33
8                      36.69
16                     73.31
32                    142.48
64                    275.80
128                   531.50
256                   525.69
512                   947.91
1024                  890.63
2048                 1757.05
4096                 3460.67
8192                 2827.69
16384                5379.90
32768               10092.68
65536               17616.39
131072              28503.57
262144              40973.61
524288              51635.59
1048576             60133.65
2097152             65130.55
4194304             67078.19
  [run 5] recording

# OSU MPI-ROCM Bi-Directional Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       4.60
2                       9.02
4                      18.17
8                      36.34
16                     72.69
32                    140.32
64                    273.00
128                   525.25
256                   531.08
512                   950.39
1024                  894.86
2048                 1769.58
4096                 3487.60
8192                 2756.33
16384                5269.65
32768                9799.84
65536               17259.65
131072              27940.35
262144              40449.91
524288              51979.99
1048576             60147.52
2097152             65075.14
4194304             66970.26
  [run 6] recording

# OSU MPI-ROCM Bi-Directional Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       4.69
2                       9.23
4                      18.40
8                      36.96
16                     74.13
32                    143.04
64                    279.44
128                   528.36
256                   530.95
512                   947.99
1024                  892.48
2048                 1765.75
4096                 3472.07
8192                 2790.84
16384                5289.15
32768                9884.82
65536               17351.41
131072              28164.94
262144              41066.37
524288              52296.49
1048576             60371.65
2097152             65080.73
4194304             66989.24

################################################################
# routed_14   GCD(1,4)   tier=routed   num_links=0
# Hypothesis: no direct link, routed via 1-link path
################################################################
  [run 1] warm-up — output discarded
  [run 2] recording

# OSU MPI-ROCM Bi-Directional Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       4.57
2                       8.72
4                      18.27
8                      36.36
16                     72.88
32                    140.46
64                    274.89
128                   527.30
256                   528.16
512                   915.55
1024                  897.72
2048                 1786.59
4096                 3510.99
8192                 2822.05
16384                5378.12
32768               10041.41
65536               17645.74
131072              28344.83
262144              40325.40
524288              50658.17
1048576             58589.45
2097152             63032.70
4194304             65059.03
  [run 3] recording

# OSU MPI-ROCM Bi-Directional Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       4.64
2                       9.11
4                      18.39
8                      36.71
16                     73.44
32                    141.49
64                    273.89
128                   521.43
256                   528.16
512                   938.95
1024                  891.92
2048                 1775.54
4096                 3487.47
8192                 2817.24
16384                5358.81
32768               10024.86
65536               17583.77
131072              28330.05
262144              40594.85
524288              50676.97
1048576             58589.79
2097152             63056.42
4194304             65034.31
  [run 4] recording

# OSU MPI-ROCM Bi-Directional Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       4.59
2                       9.05
4                      18.14
8                      36.13
16                     72.41
32                    142.31
64                    276.16
128                   533.81
256                   530.73
512                   946.29
1024                  862.15
2048                 1713.32
4096                 3372.44
8192                 2819.78
16384                5345.18
32768               10015.14
65536               17525.34
131072              28298.84
262144              40550.76
524288              50970.51
1048576             58685.28
2097152             63072.70
4194304             65102.64
  [run 5] recording

# OSU MPI-ROCM Bi-Directional Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       4.63
2                       9.14
4                      18.24
8                      36.45
16                     73.16
32                    140.75
64                    275.30
128                   535.01
256                   525.26
512                   931.96
1024                  878.75
2048                 1731.43
4096                 3414.58
8192                 2817.52
16384                5362.97
32768               10046.97
65536               17652.62
131072              28320.88
262144              40626.24
524288              51202.92
1048576             58755.04
2097152             63198.49
4194304             65191.84
  [run 6] recording

# OSU MPI-ROCM Bi-Directional Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       4.56
2                       9.17
4                      18.30
8                      36.56
16                     73.18
32                    142.09
64                    278.03
128                   532.28
256                   534.38
512                   950.58
1024                  907.61
2048                 1797.72
4096                 3530.85
8192                 2825.24
16384                5405.94
32768               10078.54
65536               17703.87
131072              28231.51
262144              40510.49
524288              51115.29
1048576             58767.15
2097152             63259.31
4194304             65194.33

################################################################
# routed_17   GCD(1,7)   tier=routed   num_links=0
# Hypothesis: no direct link, routed (anomaly pair)
################################################################
  [run 1] warm-up — output discarded
  [run 2] recording

# OSU MPI-ROCM Bi-Directional Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       4.64
2                       9.18
4                      18.39
8                      36.75
16                     73.52
32                    142.55
64                    276.90
128                   536.01
256                   527.88
512                   947.59
1024                  888.89
2048                 1761.53
4096                 3331.53
8192                 2793.81
16384                5335.84
32768               10295.07
65536               18311.34
131072              30898.76
262144              47844.22
524288              65289.66
1048576             79593.09
2097152             89464.77
4194304             95423.50
  [run 3] recording

# OSU MPI-ROCM Bi-Directional Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       4.55
2                       9.12
4                      18.21
8                      36.37
16                     73.06
32                    140.95
64                    274.51
128                   528.87
256                   527.86
512                   939.17
1024                  878.74
2048                 1759.83
4096                 3469.61
8192                 2798.97
16384                5369.62
32768               10309.03
65536               18314.52
131072              30910.79
262144              47869.12
524288              65296.50
1048576             79557.45
2097152             89338.97
4194304             95344.30
  [run 4] recording

# OSU MPI-ROCM Bi-Directional Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       4.61
2                       9.16
4                      18.28
8                      36.69
16                     73.16
32                    141.81
64                    278.19
128                   535.26
256                   534.87
512                   957.79
1024                  897.37
2048                 1778.80
4096                 3502.31
8192                 2801.45
16384                5413.09
32768               10307.55
65536               18301.64
131072              30991.92
262144              47869.70
524288              65353.21
1048576             79372.92
2097152             89156.66
4194304             95241.52
  [run 5] recording

# OSU MPI-ROCM Bi-Directional Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       4.59
2                       9.12
4                      18.20
8                      36.53
16                     73.04
32                    142.05
64                    274.80
128                   533.23
256                   527.92
512                   946.54
1024                  885.65
2048                 1751.44
4096                 3446.45
8192                 2795.09
16384                5341.33
32768               10290.44
65536               18307.09
131072              30899.53
262144              47818.54
524288              65293.67
1048576             79581.50
2097152             89375.77
4194304             95338.19
  [run 6] recording

# OSU MPI-ROCM Bi-Directional Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       4.57
2                       9.13
4                      18.33
8                      36.45
16                     73.00
32                    140.48
64                    275.10
128                   534.23
256                   526.99
512                   944.03
1024                  882.14
2048                 1630.14
4096                 3451.04
8192                 2797.69
16384                5362.34
32768               10303.94
65536               18309.60
131072              30939.07
262144              47821.57
524288              65336.82
1048576             79566.64
2097152             89342.36
4194304             95362.31

################################################################
# routed_35   GCD(3,5)   tier=routed   num_links=0
# Hypothesis: no direct link, routed (anomaly pair)
################################################################
  [run 1] warm-up — output discarded
  [run 2] recording

# OSU MPI-ROCM Bi-Directional Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       4.58
2                       9.05
4                      18.04
8                      36.34
16                     72.36
32                    139.15
64                    272.91
128                   520.94
256                   525.78
512                   936.12
1024                  895.06
2048                 1772.24
4096                 3443.99
8192                 2738.51
16384                5240.92
32768                9977.82
65536               17913.69
131072              30535.08
262144              47281.58
524288              64883.62
1048576             79207.95
2097152             89026.48
4194304             95257.34
  [run 3] recording

# OSU MPI-ROCM Bi-Directional Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       4.44
2                       9.07
4                      18.24
8                      36.46
16                     73.10
32                    141.61
64                    276.46
128                   531.86
256                   529.72
512                   951.01
1024                  900.96
2048                 1774.53
4096                 3493.68
8192                 2693.35
16384                5231.81
32768                9985.44
65536               17934.33
131072              30556.12
262144              47067.31
524288              64135.74
1048576             79205.61
2097152             88995.37
4194304             95294.17
  [run 4] recording

# OSU MPI-ROCM Bi-Directional Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       4.78
2                       9.45
4                      18.85
8                      37.82
16                     75.69
32                    146.27
64                    284.70
128                   547.03
256                   546.53
512                   974.37
1024                  894.53
2048                 1777.72
4096                 3498.90
8192                 2705.13
16384                5236.02
32768                9969.17
65536               17928.22
131072              30561.99
262144              47248.03
524288              64870.39
1048576             79199.24
2097152             89016.01
4194304             95266.87
  [run 5] recording

# OSU MPI-ROCM Bi-Directional Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       4.63
2                       9.12
4                      18.31
8                      36.80
16                     72.87
32                    141.24
64                    274.46
128                   528.89
256                   534.08
512                   959.95
1024                  889.32
2048                 1760.37
4096                 3465.25
8192                 2740.53
16384                5297.61
32768               10139.51
65536               17977.66
131072              30586.86
262144              47206.44
524288              64794.33
1048576             79061.21
2097152             88921.21
4194304             95095.94
  [run 6] recording

# OSU MPI-ROCM Bi-Directional Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       4.56
2                       9.13
4                      18.33
8                      36.67
16                     73.28
32                    142.17
64                    279.37
128                   540.27
256                   521.39
512                   944.32
1024                  879.67
2048                 1743.54
4096                 3431.72
8192                 2713.23
16384                5296.10
32768               10116.39
65536               17956.03
131072              30568.97
262144              47164.25
524288              64797.84
1048576             79020.73
2097152             88928.05
4194304             95067.43

################################################################
# self_GCD0   GCD(0,0)   tier=self   num_links=NA
# Hypothesis: same GCD, intra-process HBM, ~250 GB/s
################################################################
  [run 1] warm-up — output discarded
  [run 2] recording

# OSU MPI-ROCM Bi-Directional Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       4.51
2                       9.01
4                      17.94
8                      36.13
16                     72.23
32                    141.06
64                    274.38
128                   536.76
256                   523.71
512                   918.90
1024                  883.14
2048                 1757.34
4096                 3391.28
8192                 1461.05
16384                2799.48
32768                5229.61
65536                9389.80
131072              15580.38
262144              23575.06
524288              32158.66
1048576            139653.56
2097152            242990.94
4194304            364444.98
  [run 3] recording

# OSU MPI-ROCM Bi-Directional Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       4.65
2                       9.16
4                      18.34
8                      36.62
16                     73.11
32                    141.97
64                    277.12
128                   525.37
256                   535.37
512                   963.96
1024                  899.39
2048                 1769.04
4096                 3481.80
8192                 1465.86
16384                2801.95
32768                5246.64
65536                9423.28
131072              15660.46
262144              23586.02
524288              32107.20
1048576            139289.36
2097152            243798.59
4194304            363883.28
  [run 4] recording

# OSU MPI-ROCM Bi-Directional Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       4.62
2                       9.11
4                      18.23
8                      36.47
16                     73.03
32                    141.14
64                    275.31
128                   517.76
256                   527.83
512                   947.42
1024                  878.89
2048                 1740.96
4096                 3448.29
8192                 1470.50
16384                2808.75
32768                5243.15
65536                9424.14
131072              15660.20
262144              23641.30
524288              32240.94
1048576            142028.33
2097152            242988.41
4194304            364907.97
  [run 5] recording

# OSU MPI-ROCM Bi-Directional Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       4.59
2                       9.09
4                      18.23
8                      36.40
16                     72.93
32                    140.27
64                    274.88
128                   525.54
256                   524.46
512                   944.87
1024                  898.79
2048                 1787.62
4096                 3497.53
8192                 1470.89
16384                2813.14
32768                5261.84
65536                9422.90
131072              15653.62
262144              23603.86
524288              32268.73
1048576            142113.99
2097152            242936.85
4194304            364942.78
  [run 6] recording

# OSU MPI-ROCM Bi-Directional Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       4.57
2                       9.11
4                      18.24
8                      36.52
16                     73.08
32                    141.93
64                    277.36
128                   530.85
256                   530.75
512                   947.08
1024                  876.72
2048                 1746.81
4096                 3437.75
8192                 1465.74
16384                2831.18
32768                5268.53
65536                9419.45
131072              15690.97
262144              23586.23
524288              32195.94
1048576            146522.51
2097152            244805.15
4194304            368235.14
